timestamp,agent_id,question_id,response
2025-10-31T23:35:20.332730+00:00,Agent_189,3,Good
2025-10-31T23:35:20.870958+00:00,Agent_189,4,Good
2025-10-31T23:35:21.345724+00:00,Agent_189,5,Fair/Poor
2025-10-31T23:35:21.922828+00:00,Agent_190,1,Wrong direction
2025-10-31T23:35:22.392353+00:00,Agent_190,2,Fair/Poor
2025-10-31T23:35:22.987733+00:00,Agent_190,3,Fair/Poor
2025-10-31T23:35:23.708820+00:00,Agent_190,4,Good
2025-10-31T23:35:24.281719+00:00,Agent_190,5,Fair/Poor
2025-10-31T23:35:24.773893+00:00,Agent_191,1,Wrong direction
2025-10-31T23:35:25.135655+00:00,Agent_191,2,Fair/Poor
2025-10-31T23:35:25.854251+00:00,Agent_191,3,Fair/Poor
2025-10-31T23:35:26.311286+00:00,Agent_191,4,Fair/Poor
2025-10-31T23:35:26.680082+00:00,Agent_191,5,Fair/Poor
2025-10-31T23:35:27.253223+00:00,Agent_192,1,Right direction
2025-10-31T23:35:27.992042+00:00,Agent_192,2,Excellent/Very good
2025-10-31T23:35:28.415061+00:00,Agent_192,3,Good
2025-10-31T23:35:28.819176+00:00,Agent_192,4,Good
2025-10-31T23:35:29.215719+00:00,Agent_192,5,Fair/Poor
2025-10-31T23:35:29.677142+00:00,Agent_193,1,Wrong direction
2025-10-31T23:35:30.241183+00:00,Agent_193,2,Good
2025-10-31T23:35:30.596853+00:00,Agent_193,3,Fair/Poor
2025-10-31T23:35:31.017994+00:00,Agent_193,4,Good
2025-10-31T23:35:31.577190+00:00,Agent_193,5,Fair/Poor
2025-10-31T23:35:32.189125+00:00,Agent_194,1,Wrong direction
2025-10-31T23:35:32.787291+00:00,Agent_194,2,Good
2025-10-31T23:35:33.725024+00:00,Agent_194,3,Fair/Poor
2025-10-31T23:35:34.654846+00:00,Agent_194,4,Fair/Poor
2025-10-31T23:35:35.168247+00:00,Agent_194,5,Fair/Poor
2025-10-31T23:35:35.785338+00:00,Agent_195,1,Wrong direction
2025-10-31T23:35:36.229335+00:00,Agent_195,2,Good
2025-10-31T23:35:36.768782+00:00,Agent_195,3,Fair/Poor
2025-10-31T23:35:37.492877+00:00,Agent_195,4,Fair/Poor
2025-10-31T23:35:38.261041+00:00,Agent_195,5,Fair/Poor
2025-10-31T23:35:38.711974+00:00,Agent_196,1,Right direction
2025-10-31T23:35:39.805839+00:00,Agent_196,2,Good
2025-10-31T23:35:40.313885+00:00,Agent_196,3,Fair/Poor
2025-10-31T23:35:40.706379+00:00,Agent_196,4,Fair/Poor
2025-10-31T23:35:41.473162+00:00,Agent_196,5,Fair/Poor
2025-10-31T23:35:42.933428+00:00,Agent_197,1,Wrong direction
2025-10-31T23:35:43.320551+00:00,Agent_197,2,Good
2025-10-31T23:35:43.737566+00:00,Agent_197,3,Fair/Poor
2025-10-31T23:35:44.089837+00:00,Agent_197,4,Fair/Poor
2025-10-31T23:35:44.628548+00:00,Agent_197,5,Fair/Poor
2025-10-31T23:35:45.177444+00:00,Agent_198,1,Wrong direction
2025-10-31T23:35:45.591318+00:00,Agent_198,2,Good
2025-10-31T23:35:46.183396+00:00,Agent_198,3,Good
2025-10-31T23:35:46.545145+00:00,Agent_198,4,Good
2025-10-31T23:35:47.059013+00:00,Agent_198,5,Fair/Poor
2025-10-31T23:35:47.520423+00:00,Agent_199,1,No opinion
2025-10-31T23:35:48.796402+00:00,Agent_199,2,Fair/Poor
2025-10-31T23:35:49.286016+00:00,Agent_199,3,Fair/Poor
2025-10-31T23:35:49.865367+00:00,Agent_199,4,Fair/Poor
2025-10-31T23:35:50.403408+00:00,Agent_199,5,Fair/Poor
2025-10-31T23:35:50.902076+00:00,Agent_200,1,Wrong direction
2025-10-31T23:35:51.584978+00:00,Agent_200,2,Fair/Poor
2025-10-31T23:35:52.091148+00:00,Agent_200,3,Good
2025-10-31T23:35:52.488395+00:00,Agent_200,4,Good
2025-10-31T23:35:53.082851+00:00,Agent_200,5,Fair/Poor
2025-10-31T23:35:53.693232+00:00,Agent_201,1,Wrong direction
2025-10-31T23:35:54.113588+00:00,Agent_201,2,Good
2025-10-31T23:35:54.552621+00:00,Agent_201,3,Good
2025-10-31T23:35:56.312965+00:00,Agent_201,4,Good
2025-10-31T23:35:56.920268+00:00,Agent_201,5,Fair/Poor
2025-10-31T23:35:57.590897+00:00,Agent_202,1,Wrong direction
2025-10-31T23:35:58.044323+00:00,Agent_202,2,Good
2025-10-31T23:35:58.535585+00:00,Agent_202,3,Fair/Poor
2025-10-31T23:35:59.504196+00:00,Agent_202,4,Fair/Poor
2025-10-31T23:35:59.940456+00:00,Agent_202,5,Fair/Poor
2025-10-31T23:36:00.365110+00:00,Agent_203,1,Wrong direction
2025-10-31T23:36:01.233415+00:00,Agent_203,2,Good
2025-10-31T23:36:01.647693+00:00,Agent_203,3,Good
2025-10-31T23:36:02.101614+00:00,Agent_203,4,Good
2025-10-31T23:36:02.553568+00:00,Agent_203,5,Fair/Poor
2025-10-31T23:36:03.259848+00:00,Agent_204,1,Right direction
2025-10-31T23:36:03.591848+00:00,Agent_204,2,Good
2025-10-31T23:36:04.179997+00:00,Agent_204,3,Fair/Poor
2025-10-31T23:36:05.003778+00:00,Agent_204,4,Good
2025-10-31T23:36:05.791818+00:00,Agent_204,5,Fair/Poor
2025-10-31T23:36:06.893104+00:00,Agent_205,1,Wrong direction
2025-10-31T23:36:07.323367+00:00,Agent_205,2,Good
2025-10-31T23:36:07.828554+00:00,Agent_205,3,Fair/Poor
2025-10-31T23:36:08.416074+00:00,Agent_205,4,Fair/Poor
2025-10-31T23:36:08.784505+00:00,Agent_205,5,Fair/Poor
2025-10-31T23:36:09.341445+00:00,Agent_206,1,No opinion
2025-10-31T23:36:09.799635+00:00,Agent_206,2,Good
2025-10-31T23:36:10.623729+00:00,Agent_206,3,Fair/Poor
2025-10-31T23:36:11.192753+00:00,Agent_206,4,Fair/Poor
2025-10-31T23:36:11.608621+00:00,Agent_206,5,Excellent/Very good
2025-10-31T23:36:12.147525+00:00,Agent_207,1,Wrong direction
2025-10-31T23:36:12.798983+00:00,Agent_207,2,Good
2025-10-31T23:36:13.284831+00:00,Agent_207,3,Fair/Poor
2025-10-31T23:36:13.751447+00:00,Agent_207,4,Good
2025-10-31T23:36:14.295485+00:00,Agent_207,5,Fair/Poor
2025-10-31T23:36:14.861652+00:00,Agent_208,1,Right direction
2025-10-31T23:36:15.199914+00:00,Agent_208,2,Good
2025-10-31T23:36:16.957490+00:00,Agent_208,3,Good
2025-10-31T23:36:17.543890+00:00,Agent_208,4,Good
2025-10-31T23:36:18.084848+00:00,Agent_208,5,Good
2025-10-31T23:36:18.427908+00:00,Agent_209,1,Wrong direction
2025-10-31T23:36:18.812132+00:00,Agent_209,2,Good
2025-10-31T23:36:19.385173+00:00,Agent_209,3,Good
2025-10-31T23:36:19.794431+00:00,Agent_209,4,Good
2025-10-31T23:36:20.343246+00:00,Agent_209,5,Fair/Poor
2025-10-31T23:36:20.907518+00:00,Agent_210,1,Wrong direction
2025-10-31T23:36:21.531284+00:00,Agent_210,2,Good
2025-10-31T23:36:22.217390+00:00,Agent_210,3,Fair/Poor
2025-10-31T23:36:22.679208+00:00,Agent_210,4,Fair/Poor
2025-10-31T23:36:23.077869+00:00,Agent_210,5,Fair/Poor
2025-10-31T23:36:23.521732+00:00,Agent_211,1,Wrong direction
2025-10-31T23:36:24.061807+00:00,Agent_211,2,Good
2025-10-31T23:36:24.450970+00:00,Agent_211,3,Good
2025-10-31T23:36:24.907582+00:00,Agent_211,4,Good
2025-10-31T23:36:25.347167+00:00,Agent_211,5,Fair/Poor
2025-10-31T23:36:25.796915+00:00,Agent_212,1,Wrong direction
2025-10-31T23:36:26.234586+00:00,Agent_212,2,Good
2025-10-31T23:36:26.723030+00:00,Agent_212,3,Fair/Poor
2025-10-31T23:36:27.230967+00:00,Agent_212,4,Fair/Poor
2025-10-31T23:36:27.902475+00:00,Agent_212,5,Fair/Poor
2025-10-31T23:36:28.280065+00:00,Agent_213,1,Wrong direction
2025-10-31T23:36:28.851297+00:00,Agent_213,2,Good
2025-10-31T23:36:29.381007+00:00,Agent_213,3,Fair/Poor
2025-10-31T23:36:29.792547+00:00,Agent_213,4,Good
2025-10-31T23:36:30.119062+00:00,Agent_213,5,Fair/Poor
2025-10-31T23:36:30.742862+00:00,Agent_214,1,Wrong direction
2025-10-31T23:36:31.193576+00:00,Agent_214,2,Fair/Poor
2025-10-31T23:36:31.663802+00:00,Agent_214,3,Fair/Poor
2025-10-31T23:36:32.190779+00:00,Agent_214,4,Fair/Poor
2025-10-31T23:36:33.379324+00:00,Agent_214,5,Fair/Poor
2025-10-31T23:36:33.744027+00:00,Agent_215,1,Wrong direction
2025-10-31T23:36:34.248534+00:00,Agent_215,2,Good
2025-10-31T23:36:34.670766+00:00,Agent_215,3,Fair/Poor
2025-10-31T23:36:35.065948+00:00,Agent_215,4,Good
2025-10-31T23:36:35.524821+00:00,Agent_215,5,Fair/Poor
2025-10-31T23:36:35.972716+00:00,Agent_216,1,Wrong direction
2025-10-31T23:36:36.489952+00:00,Agent_216,2,Good
2025-10-31T23:36:36.910451+00:00,Agent_216,3,Fair/Poor
2025-10-31T23:36:37.333912+00:00,Agent_216,4,Good
2025-10-31T23:36:37.770414+00:00,Agent_216,5,Fair/Poor
2025-10-31T23:36:38.190338+00:00,Agent_217,1,Wrong direction
2025-10-31T23:36:38.622301+00:00,Agent_217,2,Good
2025-10-31T23:36:39.083400+00:00,Agent_217,3,Good
2025-10-31T23:36:39.449758+00:00,Agent_217,4,Good
2025-10-31T23:36:40.134514+00:00,Agent_217,5,Excellent/Very good
2025-10-31T23:36:40.610192+00:00,Agent_218,1,Wrong direction
2025-10-31T23:36:41.030093+00:00,Agent_218,2,Good
2025-10-31T23:36:41.570875+00:00,Agent_218,3,Fair/Poor
2025-10-31T23:36:41.949013+00:00,Agent_218,4,Good
2025-10-31T23:36:42.393983+00:00,Agent_218,5,Fair/Poor
2025-10-31T23:36:43.078305+00:00,Agent_219,1,Wrong direction
2025-10-31T23:36:43.373679+00:00,Agent_219,2,Good
2025-10-31T23:36:43.874611+00:00,Agent_219,3,Fair/Poor
2025-10-31T23:36:44.186428+00:00,Agent_219,4,Good
2025-10-31T23:36:44.586314+00:00,Agent_219,5,Fair/Poor
2025-10-31T23:36:45.014750+00:00,Agent_220,1,Wrong direction
2025-10-31T23:36:45.484868+00:00,Agent_220,2,Good
2025-10-31T23:36:46.585748+00:00,Agent_220,3,Good
2025-10-31T23:36:46.994101+00:00,Agent_220,4,Good
2025-10-31T23:36:47.854532+00:00,Agent_220,5,Fair/Poor
2025-10-31T23:36:48.293613+00:00,Agent_221,1,No opinion
2025-10-31T23:36:48.619455+00:00,Agent_221,2,Good
2025-10-31T23:36:49.257168+00:00,Agent_221,3,Fair/Poor
2025-10-31T23:36:49.680025+00:00,Agent_221,4,Good
2025-10-31T23:36:50.301234+00:00,Agent_221,5,Fair/Poor
2025-10-31T23:36:50.797013+00:00,Agent_222,1,Wrong direction
2025-10-31T23:36:51.356030+00:00,Agent_222,2,Good
2025-10-31T23:36:51.796020+00:00,Agent_222,3,Fair/Poor
2025-10-31T23:36:52.320790+00:00,Agent_222,4,Fair/Poor
2025-10-31T23:36:53.049154+00:00,Agent_222,5,Fair/Poor
2025-10-31T23:36:53.447796+00:00,Agent_223,1,Wrong direction
2025-10-31T23:36:53.869568+00:00,Agent_223,2,Good
2025-10-31T23:36:54.255626+00:00,Agent_223,3,Fair/Poor
2025-10-31T23:36:54.700477+00:00,Agent_223,4,Good
2025-10-31T23:36:55.148569+00:00,Agent_223,5,Fair/Poor
2025-10-31T23:36:55.544655+00:00,Agent_224,1,Wrong direction
2025-10-31T23:36:55.893382+00:00,Agent_224,2,Fair/Poor
2025-10-31T23:37:01.668506+00:00,Agent_224,3,Fair/Poor
2025-10-31T23:37:02.083962+00:00,Agent_224,4,Good
2025-10-31T23:37:02.463219+00:00,Agent_224,5,Fair/Poor
2025-10-31T23:37:03.007968+00:00,Agent_225,1,Wrong direction
2025-10-31T23:37:03.671779+00:00,Agent_225,2,Fair/Poor
2025-10-31T23:37:04.268260+00:00,Agent_225,3,Good
2025-10-31T23:37:04.743992+00:00,Agent_225,4,Fair/Poor
2025-10-31T23:37:05.347619+00:00,Agent_225,5,Fair/Poor
2025-10-31T23:37:05.836715+00:00,Agent_226,1,No opinion
2025-10-31T23:37:06.268673+00:00,Agent_226,2,Good
2025-10-31T23:37:06.688578+00:00,Agent_226,3,Fair/Poor
2025-10-31T23:37:07.762427+00:00,Agent_226,4,Fair/Poor
2025-10-31T23:37:08.175727+00:00,Agent_226,5,Fair/Poor
2025-10-31T23:37:08.743105+00:00,Agent_227,1,Wrong direction
2025-10-31T23:37:09.325445+00:00,Agent_227,2,Good
2025-10-31T23:37:10.169753+00:00,Agent_227,3,Fair/Poor
2025-10-31T23:37:10.658903+00:00,Agent_227,4,Fair/Poor
2025-10-31T23:37:11.051132+00:00,Agent_227,5,Fair/Poor
2025-10-31T23:37:11.503368+00:00,Agent_228,1,Wrong direction
2025-10-31T23:37:11.901057+00:00,Agent_228,2,Good
2025-10-31T23:37:12.471172+00:00,Agent_228,3,Fair/Poor
2025-10-31T23:37:12.851038+00:00,Agent_228,4,Good
2025-10-31T23:37:13.571073+00:00,Agent_228,5,Not sure
2025-10-31T23:37:14.043059+00:00,Agent_229,1,Wrong direction
2025-10-31T23:37:14.726734+00:00,Agent_229,2,Good
2025-10-31T23:37:15.285086+00:00,Agent_229,3,Good
2025-10-31T23:37:15.837402+00:00,Agent_229,4,Fair/Poor
2025-10-31T23:37:16.312928+00:00,Agent_229,5,Fair/Poor
2025-10-31T23:37:16.904035+00:00,Agent_230,1,Wrong direction
2025-10-31T23:37:17.348445+00:00,Agent_230,2,Fair/Poor
2025-10-31T23:37:17.851637+00:00,Agent_230,3,Fair/Poor
2025-10-31T23:37:18.366459+00:00,Agent_230,4,Fair/Poor
2025-10-31T23:37:18.783790+00:00,Agent_230,5,Fair/Poor
2025-10-31T23:37:19.464864+00:00,Agent_231,1,Wrong direction
2025-10-31T23:37:19.844447+00:00,Agent_231,2,Good
2025-10-31T23:37:20.235665+00:00,Agent_231,3,Fair/Poor
2025-10-31T23:37:20.661630+00:00,Agent_231,4,Fair/Poor
2025-10-31T23:37:21.090847+00:00,Agent_231,5,Fair/Poor
2025-10-31T23:37:21.547873+00:00,Agent_232,1,Wrong direction
2025-10-31T23:37:22.026983+00:00,Agent_232,2,Fair/Poor
2025-10-31T23:37:22.502092+00:00,Agent_232,3,Fair/Poor
2025-10-31T23:37:23.174555+00:00,Agent_232,4,Fair/Poor
2025-10-31T23:37:23.546158+00:00,Agent_232,5,Fair/Poor
2025-10-31T23:37:24.061691+00:00,Agent_233,1,Wrong direction
2025-10-31T23:37:24.478428+00:00,Agent_233,2,Good
2025-10-31T23:37:24.980634+00:00,Agent_233,3,Fair/Poor
2025-10-31T23:37:25.578718+00:00,Agent_233,4,Fair/Poor
2025-10-31T23:37:26.325835+00:00,Agent_233,5,Fair/Poor
2025-10-31T23:37:27.275403+00:00,Agent_234,1,Wrong direction
2025-10-31T23:37:27.598435+00:00,Agent_234,2,Good
2025-10-31T23:37:28.065718+00:00,Agent_234,3,Fair/Poor
2025-10-31T23:37:28.520288+00:00,Agent_234,4,Fair/Poor
2025-10-31T23:37:28.937530+00:00,Agent_234,5,Fair/Poor
2025-10-31T23:37:29.325853+00:00,Agent_235,1,Wrong direction
2025-10-31T23:37:29.790863+00:00,Agent_235,2,Good
2025-10-31T23:37:30.302267+00:00,Agent_235,3,Fair/Poor
2025-10-31T23:37:30.826375+00:00,Agent_235,4,Good
2025-10-31T23:37:31.253829+00:00,Agent_235,5,Fair/Poor
2025-10-31T23:37:31.818436+00:00,Agent_236,1,Wrong direction
2025-10-31T23:37:32.469273+00:00,Agent_236,2,Fair/Poor
2025-10-31T23:37:33.108745+00:00,Agent_236,3,Fair/Poor
2025-10-31T23:37:33.593233+00:00,Agent_236,4,Good
2025-10-31T23:37:34.282232+00:00,Agent_236,5,Fair/Poor
2025-10-31T23:37:34.880252+00:00,Agent_237,1,Wrong direction
2025-10-31T23:37:35.237970+00:00,Agent_237,2,Fair/Poor
2025-10-31T23:37:35.712341+00:00,Agent_237,3,Fair/Poor
2025-10-31T23:37:36.173100+00:00,Agent_237,4,Fair/Poor
2025-10-31T23:37:36.630722+00:00,Agent_237,5,Fair/Poor
2025-10-31T23:37:37.546634+00:00,Agent_238,1,Wrong direction
2025-10-31T23:37:38.072999+00:00,Agent_238,2,Good
2025-10-31T23:37:39.504685+00:00,Agent_238,3,Fair/Poor
2025-10-31T23:37:39.912913+00:00,Agent_238,4,Good
2025-10-31T23:37:40.394514+00:00,Agent_238,5,Fair/Poor
2025-10-31T23:37:40.845224+00:00,Agent_239,1,Wrong direction
2025-10-31T23:37:41.239043+00:00,Agent_239,2,Good
2025-10-31T23:37:41.654786+00:00,Agent_239,3,Good
2025-10-31T23:37:42.012552+00:00,Agent_239,4,Good
2025-10-31T23:37:42.486644+00:00,Agent_239,5,Fair/Poor
2025-10-31T23:37:42.919272+00:00,Agent_240,1,Wrong direction
2025-10-31T23:37:43.820459+00:00,Agent_240,2,Good
2025-10-31T23:37:44.246869+00:00,Agent_240,3,Fair/Poor
2025-10-31T23:37:44.654261+00:00,Agent_240,4,Fair/Poor
2025-10-31T23:37:45.060948+00:00,Agent_240,5,Fair/Poor
2025-10-31T23:37:45.527214+00:00,Agent_241,1,Wrong direction
2025-10-31T23:37:46.035942+00:00,Agent_241,2,Good
2025-10-31T23:37:46.610861+00:00,Agent_241,3,Fair/Poor
2025-10-31T23:37:47.038193+00:00,Agent_241,4,Fair/Poor
2025-10-31T23:37:47.626303+00:00,Agent_241,5,Fair/Poor
2025-10-31T23:37:48.168012+00:00,Agent_242,1,Wrong direction
2025-10-31T23:37:48.642848+00:00,Agent_242,2,Good
2025-10-31T23:37:49.179808+00:00,Agent_242,3,Good
2025-10-31T23:37:49.593885+00:00,Agent_242,4,Fair/Poor
2025-10-31T23:37:50.159003+00:00,Agent_242,5,Not sure
2025-10-31T23:37:50.811154+00:00,Agent_243,1,Wrong direction
2025-10-31T23:37:51.318578+00:00,Agent_243,2,Good
2025-10-31T23:37:51.785365+00:00,Agent_243,3,Good
2025-10-31T23:37:52.394611+00:00,Agent_243,4,Good
2025-10-31T23:37:53.035368+00:00,Agent_243,5,Fair/Poor
2025-10-31T23:37:53.567622+00:00,Agent_244,1,Wrong direction
2025-10-31T23:37:54.101669+00:00,Agent_244,2,Good
2025-10-31T23:37:54.494276+00:00,Agent_244,3,Good
2025-10-31T23:37:54.885375+00:00,Agent_244,4,Good
2025-10-31T23:37:55.575606+00:00,Agent_244,5,Fair/Poor
2025-10-31T23:37:56.008690+00:00,Agent_245,1,Wrong direction
2025-10-31T23:37:56.491841+00:00,Agent_245,2,Good
2025-10-31T23:37:57.094418+00:00,Agent_245,3,Fair/Poor
2025-10-31T23:37:57.841410+00:00,Agent_245,4,Good
2025-10-31T23:37:58.524541+00:00,Agent_245,5,Fair/Poor
2025-10-31T23:37:59.093256+00:00,Agent_246,1,Wrong direction
2025-10-31T23:37:59.452121+00:00,Agent_246,2,Good
2025-10-31T23:38:00.752497+00:00,Agent_246,3,Fair/Poor
2025-10-31T23:38:01.234966+00:00,Agent_246,4,Good
2025-10-31T23:38:01.726735+00:00,Agent_246,5,Fair/Poor
2025-10-31T23:38:02.184917+00:00,Agent_247,1,Wrong direction
2025-10-31T23:38:02.785384+00:00,Agent_247,2,Good
2025-10-31T23:38:03.295153+00:00,Agent_247,3,Fair/Poor
2025-10-31T23:38:04.319101+00:00,Agent_247,4,Good
2025-10-31T23:38:04.877406+00:00,Agent_247,5,Fair/Poor
2025-10-31T23:38:05.762824+00:00,Agent_248,1,Wrong direction
2025-10-31T23:38:06.473194+00:00,Agent_248,2,Fair/Poor
2025-10-31T23:38:24.473880+00:00,Agent_248,3,Good
2025-10-31T23:38:25.083903+00:00,Agent_248,4,Good
2025-10-31T23:38:25.943592+00:00,Agent_248,5,Fair/Poor
2025-10-31T23:38:35.338180+00:00,Agent_249,1,Right direction
2025-10-31T23:38:53.521974+00:00,Agent_249,2,Excellent/Very good
2025-10-31T23:38:54.875872+00:00,Agent_249,3,Good
2025-10-31T23:39:13.383686+00:00,Agent_249,4,Good
2025-10-31T23:39:13.774765+00:00,Agent_249,5,Excellent/Very good
2025-10-31T23:39:14.616750+00:00,Agent_250,1,Wrong direction
2025-10-31T23:39:15.056792+00:00,Agent_250,2,Good
2025-10-31T23:39:32.959306+00:00,Agent_250,3,Excellent/Very good
2025-10-31T23:39:42.581681+00:00,Agent_250,4,Good
2025-10-31T23:40:00.796923+00:00,Agent_250,5,Excellent/Very good
2025-10-31T23:40:01.247170+00:00,Agent_251,1,Wrong direction
2025-10-31T23:40:01.645749+00:00,Agent_251,2,Good
2025-10-31T23:40:02.154500+00:00,Agent_251,3,Fair/Poor
2025-10-31T23:40:20.452742+00:00,Agent_251,4,Good
2025-10-31T23:40:29.883999+00:00,Agent_251,5,Fair/Poor
2025-10-31T23:40:39.255382+00:00,Agent_252,1,Wrong direction
2025-10-31T23:40:39.781941+00:00,Agent_252,2,Good
2025-10-31T23:40:40.346455+00:00,Agent_252,3,Fair/Poor
2025-10-31T23:40:58.443940+00:00,Agent_252,4,Good
2025-10-31T23:41:16.571256+00:00,Agent_252,5,Fair/Poor
2025-10-31T23:41:17.070584+00:00,Agent_253,1,Wrong direction
2025-10-31T23:41:17.549593+00:00,Agent_253,2,Good
2025-10-31T23:41:27.045481+00:00,Agent_253,3,Fair/Poor
2025-10-31T23:41:27.617400+00:00,Agent_253,4,Good
2025-10-31T23:41:36.866783+00:00,Agent_253,5,Fair/Poor
2025-10-31T23:41:46.269155+00:00,Agent_254,1,Wrong direction
2025-10-31T23:41:55.808200+00:00,Agent_254,2,Good
2025-10-31T23:42:14.120665+00:00,Agent_254,3,Good
2025-10-31T23:47:19.641977+00:00,Agent_254,4,Good
2025-10-31T23:47:20.438726+00:00,Agent_254,5,Fair/Poor
2025-10-31T23:47:20.954828+00:00,Agent_255,1,Wrong direction
2025-10-31T23:47:21.357346+00:00,Agent_255,2,Fair/Poor
2025-10-31T23:47:21.990429+00:00,Agent_255,3,Fair/Poor
2025-10-31T23:47:22.613658+00:00,Agent_255,4,Fair/Poor
2025-10-31T23:47:23.298383+00:00,Agent_255,5,Fair/Poor
2025-10-31T23:47:23.853725+00:00,Agent_256,1,No opinion
2025-10-31T23:47:24.388703+00:00,Agent_256,2,Good
2025-10-31T23:47:24.733565+00:00,Agent_256,3,Fair/Poor
2025-10-31T23:47:25.214939+00:00,Agent_256,4,Good
2025-10-31T23:47:25.710370+00:00,Agent_256,5,Fair/Poor
2025-10-31T23:47:26.185775+00:00,Agent_257,1,Wrong direction
2025-10-31T23:47:26.859798+00:00,Agent_257,2,Good
2025-10-31T23:47:27.429313+00:00,Agent_257,3,Fair/Poor
2025-10-31T23:47:28.228959+00:00,Agent_257,4,Good
2025-10-31T23:47:29.309183+00:00,Agent_257,5,Fair/Poor
2025-10-31T23:47:29.934618+00:00,Agent_258,1,Wrong direction
2025-10-31T23:47:30.268665+00:00,Agent_258,2,Good
2025-10-31T23:47:31.079532+00:00,Agent_258,3,Fair/Poor
2025-10-31T23:47:31.597031+00:00,Agent_258,4,Fair/Poor
2025-10-31T23:47:32.105342+00:00,Agent_258,5,Fair/Poor
2025-10-31T23:47:32.763669+00:00,Agent_259,1,Right direction
2025-10-31T23:47:33.347078+00:00,Agent_259,2,Good
2025-10-31T23:47:33.810870+00:00,Agent_259,3,Good
2025-10-31T23:47:34.426539+00:00,Agent_259,4,Good
2025-10-31T23:47:34.780340+00:00,Agent_259,5,Fair/Poor
2025-10-31T23:47:35.283792+00:00,Agent_260,1,Wrong direction
2025-10-31T23:47:35.794306+00:00,Agent_260,2,Good
2025-10-31T23:47:36.118199+00:00,Agent_260,3,Fair/Poor
2025-10-31T23:47:36.514699+00:00,Agent_260,4,Good
2025-10-31T23:47:37.251528+00:00,Agent_260,5,Fair/Poor
2025-10-31T23:47:37.791039+00:00,Agent_261,1,Wrong direction
2025-10-31T23:47:38.313221+00:00,Agent_261,2,Good
2025-10-31T23:47:38.845047+00:00,Agent_261,3,Fair/Poor
2025-10-31T23:47:39.399343+00:00,Agent_261,4,Fair/Poor
2025-10-31T23:47:39.962027+00:00,Agent_261,5,Good
2025-10-31T23:47:40.588419+00:00,Agent_262,1,No opinion
2025-10-31T23:47:49.925199+00:00,Agent_262,2,Good
2025-10-31T23:47:50.374882+00:00,Agent_262,3,Fair/Poor
2025-10-31T23:47:50.779466+00:00,Agent_262,4,Good
2025-10-31T23:47:51.254557+00:00,Agent_262,5,Not sure
2025-10-31T23:47:51.760087+00:00,Agent_263,1,Wrong direction
2025-10-31T23:47:52.214200+00:00,Agent_263,2,Good
2025-10-31T23:48:01.538660+00:00,Agent_263,3,Fair/Poor
2025-10-31T23:48:01.998182+00:00,Agent_263,4,Good
2025-10-31T23:48:20.416353+00:00,Agent_263,5,Fair/Poor
2025-10-31T23:48:38.723435+00:00,Agent_264,1,Wrong direction
2025-10-31T23:48:56.558636+00:00,Agent_264,2,Fair/Poor
2025-10-31T23:49:06.063072+00:00,Agent_264,3,Good
2025-10-31T23:49:07.429294+00:00,Agent_264,4,Good
2025-10-31T23:49:17.308764+00:00,Agent_264,5,Fair/Poor
2025-10-31T23:49:26.753758+00:00,Agent_265,1,Wrong direction
2025-10-31T23:49:44.591956+00:00,Agent_265,2,Not sure
2025-10-31T23:49:53.782170+00:00,Agent_265,3,Good
2025-10-31T23:50:03.074004+00:00,Agent_265,4,Fair/Poor
2025-10-31T23:50:12.423089+00:00,Agent_265,5,Not sure
2025-10-31T23:50:21.808140+00:00,Agent_266,1,Wrong direction
2025-10-31T23:50:31.011808+00:00,Agent_266,2,Good
2025-10-31T23:50:31.589601+00:00,Agent_266,3,Fair/Poor
2025-10-31T23:50:32.048304+00:00,Agent_266,4,Fair/Poor
2025-10-31T23:50:49.856583+00:00,Agent_266,5,Good
2025-10-31T23:50:50.249718+00:00,Agent_267,1,No opinion
2025-10-31T23:50:59.524312+00:00,Agent_267,2,Good
2025-10-31T23:51:08.820224+00:00,Agent_267,3,Fair/Poor
2025-10-31T23:51:18.275865+00:00,Agent_267,4,Fair/Poor
2025-10-31T23:51:36.604333+00:00,Agent_267,5,Fair/Poor
2025-10-31T23:51:37.117031+00:00,Agent_268,1,No opinion
2025-10-31T23:51:37.908993+00:00,Agent_268,2,Good
2025-10-31T23:51:38.353881+00:00,Agent_268,3,Good
2025-10-31T23:51:38.977275+00:00,Agent_268,4,Good
2025-10-31T23:51:48.216091+00:00,Agent_268,5,Fair/Poor
2025-10-31T23:51:49.106512+00:00,Agent_269,1,Wrong direction
2025-10-31T23:52:06.932627+00:00,Agent_269,2,Excellent/Very good
2025-10-31T23:52:16.330899+00:00,Agent_269,3,Fair/Poor
2025-10-31T23:52:34.606106+00:00,Agent_269,4,Fair/Poor
2025-10-31T23:52:35.086744+00:00,Agent_269,5,Excellent/Very good
2025-10-31T23:52:53.647259+00:00,Agent_270,1,Wrong direction
2025-10-31T23:53:03.205658+00:00,Agent_270,2,Good
2025-10-31T23:53:03.943372+00:00,Agent_270,3,Fair/Poor
2025-10-31T23:53:21.996380+00:00,Agent_270,4,Good
2025-10-31T23:53:22.490279+00:00,Agent_270,5,Fair/Poor
2025-10-31T23:53:31.859272+00:00,Agent_271,1,Right direction
2025-10-31T23:53:32.288758+00:00,Agent_271,2,Excellent/Very good
2025-10-31T23:53:32.777149+00:00,Agent_271,3,Good
